job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source,posted_date,job_title_clean,company_name_clean,salary_min_lpa,salary_max_lpa,salary_avg_lpa,exp_min_years,exp_max_years,experience_level,primary_city,is_remote,is_hybrid,text_to_search,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_r,has_statistics,has_machine_learning,has_data_visualization,has_etl,has_pandas,has_numpy,has_scikit-learn,has_aws,has_azure,has_big_data,total_skills_mentioned,cleaned_at,days_since_scraped
Business Analyst| Focus brands,https://www.naukri.com/job-listings-business-analyst-focus-brands-photon-interactive-pvt-ltd-chennai-3-to-8-years-201125912086,Photon,3-8 Yrs,Not Disclosed,Chennai,"business analyst, product management, use cases, payment processing, agile, user stories, agile development, Brand, Save",,business-analyst,chennai,2025-12-04 12:38:48,Naukri,,Business Analyst,Photon,,,,3.0,8.0,Mid Level (3-5 years),Chennai,False,False," business analyst, product management, use cases, payment processing, agile, user stories, agile development, brand, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-ti-steps-hyderabad-chennai-bengaluru-5-to-8-years-300925024789,ti Steps,5-8 Yrs,4-9 Lacs PA,"Chennai, Hyderabad, Bengaluru","Use Cases, Problem Solving, Tools, Workshop Management, Tableau, Bpmn, Requirement Gathering, Business analysis, Save",,business-analyst,chennai,2025-12-04 12:38:49,Naukri,,Business Analyst,ti Steps,4.0,9.0,6.5,5.0,8.0,Mid Level (3-5 years),Bangalore,False,False," use cases, problem solving, tools, workshop management, tableau, bpmn, requirement gathering, business analysis, save",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Business Analyst |,https://www.naukri.com/job-listings-business-analyst-photon-interactive-pvt-ltd-chennai-2-to-6-years-191125936009,Photon,2-6 Yrs,Not Disclosed,Chennai,"business analyst, confluence, analytical skills, matrix, fintech, banking, qa, microsoft office, Save",,business-analyst,chennai,2025-12-04 12:38:49,Naukri,,Business Analyst,Photon,,,,2.0,6.0,Entry Level (0-2 years),Chennai,False,False," business analyst, confluence, analytical skills, matrix, fintech, banking, qa, microsoft office, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-think42-labs-chennai-0-to-8-years-170925503316,Think42 Labs,0-8 Yrs,Not Disclosed,Chennai,"project management, data analysis, data analytics, gap analysis, business analysis, uat, business analytics, user stories, Save",,business-analyst,chennai,2025-12-04 12:38:49,Naukri,,Business Analyst,Think42 Labs,,,,0.0,8.0,Fresher (0 years),Chennai,False,False," project management, data analysis, data analytics, gap analysis, business analysis, uat, business analytics, user stories, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst - Parameter Set Up,https://www.naukri.com/job-listings-business-analyst-parameter-set-up-mizuho-global-services-chennai-8-to-13-years-251125022245,Mizuho Global Services,8-13 Yrs,6-15 Lacs PA,Chennai,"Brd, FRD, Trade Finance, Parameter Set up, Business Analysis, Data Maintenance, UAT, Data Set up, Save",,business-analyst,chennai,2025-12-04 12:38:50,Naukri,,Business Analyst,Mizuho Global Services,6.0,15.0,10.5,8.0,13.0,Senior Level (5+ years),Chennai,False,False," brd, frd, trade finance, parameter set up, business analysis, data maintenance, uat, data set up, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-platinus-technologies-chennai-bengaluru-delhi-ncr-4-to-5-years-261125031189,Platinus Technologies,4-5 Yrs,Not Disclosed,"Chennai, Bengaluru, Delhi / NCR","Business Analysis, Business Research, Business Consulting, Business Advisory, Business Development, Analysis, Advisory, Development, Save",,business-analyst,chennai,2025-12-04 12:38:50,Naukri,,Business Analyst,Platinus Technologies,,,,4.0,5.0,Mid Level (3-5 years),Bangalore,False,False," business analysis, business research, business consulting, business advisory, business development, analysis, advisory, development, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-qualitest-hyderabad-chennai-9-to-11-years-261125035553,Qualitest,9-11 Yrs,Not Disclosed,"Hybrid - Chennai, Hyderabad","Testing & Validation, Business Analysis, Data Analysis, Reporting Tools, Reporting, Data, Software testing, Tools, Save",,business-analyst,chennai,2025-12-04 12:38:51,Naukri,,Business Analyst,Qualitest,,,,9.0,11.0,Senior Level (5+ years),Hyderabad,False,True," testing & validation, business analysis, data analysis, reporting tools, reporting, data, software testing, tools, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst (EdTech Domain),https://www.naukri.com/job-listings-business-analyst-edtech-domain-movate-technologies-chennai-bengaluru-7-to-10-years-251125020633,Movate Technologies,7-10 Yrs,Not Disclosed,"Hybrid - Chennai, Bengaluru","Release Notes, Business Analyst, Visio, Balsamiq, Edtech Domain, Documentation, Agile, Market Analysis, Save",,business-analyst,chennai,2025-12-04 12:38:51,Naukri,,Business Analyst,Movate Technologies,,,,7.0,10.0,Senior Level (5+ years),Bangalore,False,True," release notes, business analyst, visio, balsamiq, edtech domain, documentation, agile, market analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-staffice-global-chennai-6-to-12-years-251125504115,Staffice Global,6-12 Yrs,Not Disclosed,Chennai,"Product management, ISO, Business Analyst, Agile scrum, Bfsi, Finance, Reconciliation, Swift, Save",,business-analyst,chennai,2025-12-04 12:38:52,Naukri,,Business Analyst,Staffice Global,,,,6.0,12.0,Senior Level (5+ years),Chennai,False,False," product management, iso, business analyst, agile scrum, bfsi, finance, reconciliation, swift, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst - Nostro Reconciliations,https://www.naukri.com/job-listings-business-analyst-nostro-reconciliations-mizuho-global-services-chennai-8-to-12-years-100925023738,Mizuho Global Services,8-12 Yrs,Not Disclosed,Chennai(Perungudi),"Pre UAT, Business Analyst, Nostro Reconciliation, UAT, User Task, Brd, Requirement Gathering, FRD, Save",,business-analyst,chennai,2025-12-04 12:38:52,Naukri,,Business Analyst,Mizuho Global Services,,,,8.0,12.0,Senior Level (5+ years),Chennai,False,False," pre uat, business analyst, nostro reconciliation, uat, user task, brd, requirement gathering, frd, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-innova-solutions-hyderabad-chennai-5-to-10-years-271125028371,Innova Solutions,5-10 Yrs,Not Disclosed,"Chennai, Hyderabad","Requirement Gathering, Business Analysis, Requirement Analysis, Requirements, Analysis, Save",,business-analyst,chennai,2025-12-04 12:38:52,Naukri,,Business Analyst,Innova Solutions,,,,5.0,10.0,Mid Level (3-5 years),Hyderabad,False,False," requirement gathering, business analysis, requirement analysis, requirements, analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-hexaware-technologies-chennai-12-to-15-years-041125024165,Hexaware Technologies,12-15 Yrs,Not Disclosed,Hybrid - Chennai,"Business Analytics, JIRA, Stakeholder Management, Analytics, Business analysis, Management, Save",,business-analyst,chennai,2025-12-04 12:38:53,Naukri,,Business Analyst,Hexaware Technologies,,,,12.0,15.0,Senior Level (5+ years),Chennai,False,True," business analytics, jira, stakeholder management, analytics, business analysis, management, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst Opportunity @ FourKites,https://www.naukri.com/job-listings-business-analyst-opportunity-fourkites-fourkites-chennai-3-to-5-years-151025010665,Fourkites,3-5 Yrs,Not Disclosed,Chennai,"data analysis tools, Documentation, API integrations, Business Analysis, freight forwarding, 3PL operations, EDI transactions, system integration projects, Save",,business-analyst,chennai,2025-12-04 12:39:06,Naukri,,Business Analyst,Fourkites,,,,3.0,5.0,Mid Level (3-5 years),Chennai,False,False," data analysis tools, documentation, api integrations, business analysis, freight forwarding, 3pl operations, edi transactions, system integration projects, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-lm-technology-chennai-1-to-3-years-211125016428,Lm Technology,1-3 Yrs,4-7 Lacs PA,Chennai,"Business Requirement Analysis, Stakeholder, Brd, Technical Documentation, Requirement Gathering, Agile, Business analysis, Requirements, Save",,business-analyst,chennai,2025-12-04 12:39:06,Naukri,,Business Analyst,Lm Technology,4.0,7.0,5.5,1.0,3.0,Entry Level (0-2 years),Chennai,False,False," business requirement analysis, stakeholder, brd, technical documentation, requirement gathering, agile, business analysis, requirements, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-spritle-software-chennai-1-to-2-years-271125026981,Spritle Software,1-2 Yrs,Not Disclosed,Chennai,"Agile Methodology, Requirement Gathering, Stakeholder Management, Gap Analysis, BRD, Ai Solutions, User Stories, Process Optimization, Save",,business-analyst,chennai,2025-12-04 12:39:07,Naukri,,Business Analyst,Spritle Software,,,,1.0,2.0,Entry Level (0-2 years),Chennai,False,False," agile methodology, requirement gathering, stakeholder management, gap analysis, brd, ai solutions, user stories, process optimization, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business analyst,https://www.naukri.com/job-listings-business-analyst-magellanix-technology-solutions-chennai-1-to-4-years-230625501320,Magellanix Technology Solutions,1-4 Yrs,Not Disclosed,Chennai,"project management, modeling, data analysis, business requirements, gap analysis, business analysis, uat, business analytics, Save",,business-analyst,chennai,2025-12-04 12:39:07,Naukri,,Business Analyst,Magellanix Technology Solutions,,,,1.0,4.0,Entry Level (0-2 years),Chennai,False,False," project management, modeling, data analysis, business requirements, gap analysis, business analysis, uat, business analytics, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-sri-kauvery-medical-care-india-limited-chennai-7-to-12-years-241125005197,Kauvery Hospital,7-12 Yrs,12-20 Lacs PA,Chennai,"project management, data analysis, data analytics, analytical, healthcare operations, bi, strong analytical skills, business analysis, Save",,business-analyst,chennai,2025-12-04 12:39:08,Naukri,,Business Analyst,Kauvery Hospital,12.0,20.0,16.0,7.0,12.0,Senior Level (5+ years),Chennai,False,False," project management, data analysis, data analytics, analytical, healthcare operations, bi, strong analytical skills, business analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-saneforce-sales-force-automation-pharma-crm-san-clm-chennai-2-to-4-years-241125503441,SANeForce Sales Force Automation | Pharma CRM | SAN CLM,2-4 Yrs,Not Disclosed,Chennai,"Automation, Business Analyst, SAAS, Agile, Healthcare, Dms, Project delivery, SDLC, Save",,business-analyst,chennai,2025-12-04 12:39:08,Naukri,,Business Analyst,SANeForce Sales Force Automation | Pharma CRM | SAN CLM,,,,2.0,4.0,Entry Level (0-2 years),Chennai,False,False," automation, business analyst, saas, agile, healthcare, dms, project delivery, sdlc, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst,https://www.naukri.com/job-listings-business-analyst-tristha-global-chennai-6-to-8-years-201125500082,Tristha Global,6-8 Yrs,Not Disclosed,Chennai,"requirement gathering, automation, t24, manual testing, business analysis, core banking, requirement analysis, Manual, Save",,business-analyst,chennai,2025-12-04 12:39:08,Naukri,,Business Analyst,Tristha Global,,,,6.0,8.0,Senior Level (5+ years),Chennai,False,False," requirement gathering, automation, t24, manual testing, business analysis, core banking, requirement analysis, manual, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Business Analyst- Duco Platform,https://www.naukri.com/job-listings-business-analyst-duco-platform-han-digital-solution-p-madurai-tiruppur-salem-chennai-tiruchirapalli-coimbatore-5-to-10-years-221125500620,Han Digital Solution,5-10 Yrs,Not Disclosed,"Chennai, Madurai, Tiruppur, Salem, Tiruchirapalli, Coimbatore","Financial reporting, data manipulation, Analytical, Capital market operations, Financial Instruments, Reconciliation Analyst, Subject matter expertise, Financial services, Save",,business-analyst,chennai,2025-12-04 12:39:11,Naukri,,Business Analyst,Han Digital Solution,,,,5.0,10.0,Mid Level (3-5 years),Chennai,False,False," financial reporting, data manipulation, analytical, capital market operations, financial instruments, reconciliation analyst, subject matter expertise, financial services, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
ETL Business Analyst,https://www.naukri.com/job-listings-etl-business-analyst-anlage-infotech-chennai-5-to-7-years-261125026744,x,5-7 Yrs,Not Disclosed,Hybrid - Chennai,"Informatica Cloud, Informatica PowerCenter, wealth management, Business analysis, Cloud, ETL, Powercenter, Management, Save",,business-analyst,chennai,2025-12-04 12:39:11,Naukri,,Business Analyst,x,,,,5.0,7.0,Mid Level (3-5 years),Chennai,False,True," informatica cloud, informatica powercenter, wealth management, business analysis, cloud, etl, powercenter, management, save",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
